SOURCE,TARGET,WEIGHT
SJU,LGA,1460.0
SJU,MCO,264.3529411764706
SJU,MDW,1460.0
SJU,MIA,444.6
SJU,MSP,1767.0
SJU,ORD,588.5
SJU,PHL,482.83333333333326
SJU,RDU,928.0
SJU,STL,1720.0
SJU,STT,1479.0
SJU,TPA,500.25
SLC,ABQ,810.0
SLC,ATL,411.4285714285714
SLC,AUS,444.2
SLC,BIL,805.5
SLC,BNA,905.0
SLC,BOI,550.3333333333334
SLC,BOS,730.3333333333333
SLC,BTM,1525.0
SLC,BUR,469.0
SLC,BWI,942.0
SLC,BZN,561.3333333333334
SLC,CDC,1491.0
SLC,CLE,1638.0
SLC,CLT,695.0
SLC,COS,571.0
SLC,CPR,1517.0
SLC,CVG,1623.0
SLC,DAL,1588.0
SLC,DCA,1658.0
SLC,DEN,186.5
SLC,DFW,389.0
SLC,DSM,1587.0
SLC,DTW,616.0
SLC,EKO,1491.0
SLC,EUG,835.5
SLC,EWR,715.3333333333333
SLC,FAT,811.5
SLC,FCA,824.0
SLC,FLL,980.5
SLC,GEG,826.0
SLC,GJT,538.6666666666666
SLC,GTF,812.5
SLC,HLN,1527.0
SLC,HOU,1614.0
SLC,IAD,1668.0
SLC,IAH,418.33333333333337
SLC,IDA,776.0
SLC,IND,1619.0
SLC,JAC,777.0
SLC,JFK,529.2
SLC,LAS,276.7142857142857
SLC,LAX,222.3333333333333
SLC,LGB,557.3333333333334
SLC,LWS,814.0
SLC,MCI,1577.0
SLC,MCO,612.75
SLC,MDW,1606.0
SLC,MEM,1611.0
SLC,MFR,783.5
SLC,MIA,981.5
SLC,MKE,1620.0
SLC,MSO,819.0
SLC,MSP,503.0
SLC,OAK,462.0
SLC,OKC,1575.0
SLC,OMA,855.0
SLC,ONT,577.3333333333334
SLC,ORD,270.2857142857143
SLC,PDX,477.75
SLC,PHL,951.0
SLC,PHX,206.8333333333333
SLC,PIH,1491.0
SLC,PSC,820.0
SLC,PSP,815.0
SLC,RDM,822.5
SLC,RDU,1662.0
SLC,RNO,561.3333333333334
SLC,SAN,341.3333333333333
SLC,SAT,1588.0
SLC,SEA,265.22222222222223
SLC,SFO,259.4
SLC,SGU,539.6666666666666
SLC,SJC,465.75
SLC,SMF,457.75
SLC,SNA,459.5
SLC,STL,882.5
SLC,SUN,781.0
SLC,TPA,964.5
SLC,TUL,1578.0
SLC,TUS,823.0
SLC,TWF,1493.0
SLN,DEN,1524.0
SLN,ORD,1532.0
SMF,ATL,978.0
SMF,AUS,1634.0
SMF,BOI,807.0
SMF,BUR,434.75
SMF,CLT,1707.0
SMF,DAL,1632.0
SMF,DEN,282.5
SMF,DFW,677.3333333333334
SMF,GEG,1551.0
SMF,HOU,1646.0
SMF,IAD,1718.0
SMF,IAH,1654.0
SMF,JFK,1741.0
SMF,LAS,238.88888888888889
SMF,LAX,193.45454545454544
SMF,LGB,441.0
SMF,MDW,1667.0
SMF,MSP,1643.0
SMF,ONT,555.6666666666666
SMF,ORD,844.0
SMF,PDX,453.0
SMF,PHX,344.8333333333333
SMF,PSP,1531.0
SMF,SAN,293.42857142857144
SMF,SEA,317.57142857142856
SMF,SFO,527.6666666666667
SMF,SLC,457.0
SMF,SNA,427.0
SMF,STL,1657.0
SNA,ASE,1567.0
SNA,ATL,948.0
SNA,AUS,1594.0
SNA,BNA,1655.0
SNA,DAL,1614.0
SNA,DEN,342.1428571428572
SNA,DFW,448.4
SNA,EWR,1006.5
SNA,HOU,1619.0
SNA,IAH,654.3333333333334
SNA,JFK,1742.0
SNA,LAS,236.625
SNA,MSP,1642.0
SNA,OAK,322.0
SNA,ORD,525.25
SNA,PDX,590.3333333333333
SNA,PHX,278.42857142857144
SNA,RNO,1531.0
SNA,SEA,354.0
SNA,SFO,289.2857142857143
SNA,SJC,557.3333333333334
SNA,SLC,475.5
SNA,SMF,446.75
SNA,STL,1637.0
SNA,STS,1534.0
SPI,DFW,869.5
SPN,GUM,1488.0
SPS,DFW,757.5
SRQ,ATL,377.6
SRQ,AUS,873.5
SRQ,BNA,836.0
SRQ,BOS,1460.0
SRQ,BWI,859.5
SRQ,CLE,1582.0
SRQ,CLT,463.5
SRQ,CMH,1571.0
SRQ,CVG,1572.0
SRQ,DAL,1603.0
SRQ,DCA,606.3333333333333
SRQ,DEN,950.0
SRQ,DFW,888.0
SRQ,DTW,1460.0
SRQ,EWR,368.57142857142856
SRQ,FNT,1594.0
SRQ,HOU,1574.0
SRQ,IAD,1576.0
SRQ,IAH,1591.0
SRQ,IND,617.6666666666667
SRQ,JFK,1460.0
SRQ,LGA,871.0
SRQ,MCI,1612.0
SRQ,MSP,1638.0
SRQ,ORD,605.6666666666667
SRQ,PHL,869.5
SRQ,PIT,1578.0
SRQ,RIC,1558.0
SRQ,STL,1583.0
STC,AZA,1613.0
STC,PGD,1655.0
STL,ATL,333.6666666666667
STL,AUS,864.0
STL,BNA,1515.0
STL,BOS,857.5
STL,BWI,588.6666666666666
STL,CLE,1523.0
STL,CLT,443.5
STL,CMH,1516.0
STL,DAL,479.75
STL,DCA,349.0
STL,DEN,321.125
STL,DFW,491.25
STL,DSM,1501.0
STL,DTW,423.25
STL,ECP,1551.0
STL,EWR,329.57142857142856
STL,FLL,423.6
STL,HOU,626.0
STL,IAD,838.5
STL,IAH,890.5
STL,ICT,1531.0
STL,JAX,1556.0
STL,LAS,492.0
STL,LAX,715.0
STL,LGA,368.1666666666667
STL,LGB,1690.0
STL,LIT,1513.0
STL,MCI,1460.0
STL,MCO,317.125
STL,MDW,759.5
STL,MIA,638.3333333333334
STL,MKE,1505.0
STL,MSP,565.6666666666666
STL,MSY,1551.0
STL,OAK,1687.0
STL,OKC,1543.0
STL,OMA,1512.0
STL,ORD,338.4
STL,PDX,1689.0
STL,PHL,453.25
STL,PHX,491.2
STL,PIT,1526.0
STL,PNS,1551.0
STL,RDU,1544.0
STL,RSW,442.0
STL,SAN,954.0
STL,SAT,1594.0
STL,SEA,979.0
STL,SFO,1688.0
STL,SJC,1683.0
STL,SJU,1696.0
STL,SLC,831.0
STL,SMF,1683.0
STL,SNA,1460.0
STL,SRQ,1581.0
STL,TPA,424.8
STL,TUL,1526.0
STS,LAX,802.0
STS,PDX,817.0
STS,PHX,1460.0
STS,SAN,1529.0
STS,SEA,835.0
STS,SFO,1460.0
STS,SNA,1529.0
STT,ATL,708.6666666666666
STT,BOS,1696.0
STT,CLT,946.5
STT,DFW,1760.0
STT,EWR,1706.0
STT,FLL,1619.0
STT,IAD,1677.0
STT,IAH,1728.0
STT,JFK,985.5
STT,MCO,910.0
STT,MIA,885.5
STT,ORD,906.0
STT,PHL,1701.0
STT,SJU,395.0
STX,ATL,1673.0
STX,CLT,1676.0
STX,FLL,1616.0
STX,MIA,894.0
SUN,DEN,1547.0
SUN,LAX,792.0
SUN,ORD,1460.0
SUN,SEA,794.0
SUN,SFO,1557.0
SUN,SLC,758.5
SUX,DEN,1540.0
SUX,ORD,1519.0
SWF,MCO,1616.0
SWO,DFW,1512.0
SYR,ATL,862.0
SYR,BOS,1502.0
SYR,BWI,556.0
SYR,CLT,842.0
SYR,DCA,800.5
SYR,DEN,1720.0
SYR,DFW,1706.0
SYR,DTW,819.5
SYR,EWR,784.5
SYR,IAD,796.5
SYR,JFK,763.0
SYR,MCO,817.5
SYR,MIA,1637.0
SYR,ORD,380.0
SYR,PHL,1506.0
SYR,PIE,1615.0
SYR,RSW,1622.0
TLH,ATL,543.3333333333334
TLH,CLT,562.3333333333334
TLH,DCA,1550.0
TLH,DFW,865.5
TLH,MIA,559.3333333333334
TOL,ORD,766.5
TPA,ACY,1574.0
TPA,ALB,887.0
TPA,ATL,180.86666666666667
TPA,AUS,440.6
TPA,BDL,527.0
TPA,BHM,1525.0
TPA,BNA,352.6666666666667
TPA,BOS,450.0
TPA,BUF,808.5
TPA,BWI,334.57142857142856
TPA,CAK,1569.0
TPA,CLE,425.0
TPA,CLT,386.4
TPA,CMH,461.75
TPA,CVG,604.6666666666667
TPA,DAL,442.6
TPA,DCA,362.8333333333333
TPA,DEN,408.625
TPA,DFW,363.4285714285714
TPA,DTW,316.2857142857143
TPA,EWR,332.125
TPA,FLL,759.5
TPA,GRR,872.5
TPA,HOU,613.0
TPA,HPN,1629.0
TPA,IAD,606.6666666666667
TPA,IAH,373.6666666666667
TPA,IND,379.6666666666667
TPA,ISP,634.0
TPA,JFK,344.1428571428572
TPA,LAS,676.6666666666666
TPA,LAX,796.0
TPA,LGA,335.625
TPA,MCI,646.6666666666666
TPA,MDW,500.0
TPA,MEM,1595.0
TPA,MHT,1460.0
TPA,MIA,291.3333333333333
TPA,MKE,393.0
TPA,MSP,669.3333333333334
TPA,MSY,574.6666666666666
TPA,OMA,1619.0
TPA,ORD,232.9090909090909
TPA,PHL,316.75
TPA,PHX,999.0
TPA,PIT,491.0
TPA,PVD,642.0
TPA,PWM,1614.0
TPA,RDU,463.0
TPA,RIC,1557.0
TPA,ROC,870.0
TPA,SAT,882.0
TPA,SDF,844.5
TPA,SEA,740.0
TPA,SFO,1061.0
TPA,SJU,528.25
TPA,SLC,995.5
TPA,STL,495.0
TRI,ATL,544.0
TRI,CLT,528.3333333333333
TRI,DFW,890.5
TTN,ATL,1584.0
TTN,CLT,1548.0
TTN,MCO,872.5
TTN,PBI,891.5
TUL,ATL,586.6666666666666
TUL,CLT,854.0
TUL,DAL,792.5
TUL,DEN,444.25
TUL,DFW,540.6666666666666
TUL,HOU,1540.0
TUL,IAH,584.6666666666666
TUL,LAS,1608.0
TUL,LAX,1638.0
TUL,MIA,1612.0
TUL,ORD,547.0
TUL,PHX,634.3333333333334
TUL,SLC,1597.0
TUL,STL,1507.0
TUS,ATL,906.0
TUS,DEN,378.6
TUS,DFW,407.2
TUS,HOU,1573.0
TUS,IAH,613.0
TUS,LAS,805.0
TUS,LAX,381.6
TUS,ORD,740.0
TUS,PDX,1624.0
TUS,PHX,526.3333333333333
TUS,SAN,1519.0
TUS,SEA,627.3333333333333
TUS,SFO,578.3333333333334
TUS,SLC,839.0
TVC,DTW,409.75
TVC,ORD,539.3333333333334
TWF,SLC,1496.0
TXK,DFW,548.6666666666666
TYR,DFW,528.6666666666667
TYS,ATL,414.75
TYS,CLT,342.8
TYS,DCA,801.0
TYS,DEN,1653.0
TYS,DFW,875.5
TYS,DTW,809.0
TYS,FLL,1555.0
TYS,IAD,565.0
TYS,IAH,627.6666666666667
TYS,LGA,1544.0
TYS,MIA,840.5
TYS,ORD,530.6666666666667
TYS,PHL,824.0
TYS,PIE,1532.0
TYS,SFB,1527.0
USA,FLL,1550.0
USA,SFB,1523.0
VCT,IAH,1460.0
VEL,DEN,776.0
VLD,ATL,790.0
VPS,ATL,423.75
VPS,BNA,1527.0
VPS,BWI,1565.0
VPS,CLT,567.3333333333334
VPS,DAL,841.0
VPS,DCA,1554.0
VPS,DFW,609.0
VPS,IAH,835.0
VPS,MSP,1598.0
XNA,ATL,814.0
XNA,AZA,1608.0
XNA,CLT,1550.0
XNA,DFW,289.57142857142856
XNA,EWR,1592.0
XNA,IAH,817.0
XNA,LGA,1597.0
XNA,MIA,1598.0
XNA,ORD,775.5
XWA,DEN,740.0
XWA,MSP,816.5
YKM,SEA,769.0
YUM,DFW,1577.0
YUM,PHX,776.5
