Row Index,Standard Deviation,Sample Size
134,9.453794729372877,9.673956547375997
135,9.23356941887592,9.228498226841044
136,9.250293059871192,9.261957412026257
137,9.24723352496886,9.255831639468806
138,9.275096847575636,9.311694134035198
139,9.289708770974032,9.341056401408212
140,9.294006627148784,9.34970162479614
141,9.291448115670496,9.34455464625803
142,9.344655510526328,9.451884097297397
143,9.365714102060737,9.494532570040862
144,9.456083324750743,9.678640899574495
145,9.481766811421144,9.731288241895836
146,9.511782983437088,9.792997914333645
147,9.478391274598813,9.724360740852429
148,9.502436098952115,9.77376092231151
149,9.479831473367566,9.727316110800624
150,9.427308246708192,9.619825872000455
151,9.371875946563371,9.507029872000116
152,9.187088254363823,9.135820808427757
153,9.304259600148898,9.370341832808375
154,9.38894866650644,9.541699280779662
155,9.290221252885345,9.342087059010298
156,9.333146799322098,9.428616889823028
157,9.454262663047635,9.674914233087785
158,9.471387172014474,9.709994325083526
159,9.478666711592165,9.724925918533803
160,9.474416472600486,9.716206550365214
161,9.377486874951185,9.51841696938889
162,9.324448568072697,9.41105066585713
163,9.32512685311534,9.412419885072053
164,9.332886290807455,9.428090550581938
165,9.373973792375716,9.511286546998948
166,9.379627630648107,9.52276332177068
167,9.390547937229341,9.544950136756741
168,9.37316947558531,9.509654419699123
169,9.447802525547507,9.661696931055499
170,9.46985539212375,9.706853840792009
171,9.461960937226342,9.690676533831901
172,9.474461459060901,9.71629881964224
173,9.399874793033257,9.563919974183872
174,9.39633843732379,9.556725184525602
175,9.454863214193328,9.676143406757655
176,9.37257961852138,9.508457565134448
177,9.325176749092112,9.412520611453113
178,9.29182703943872,9.345316840916343
179,9.313012982575465,9.38798123067695
180,9.317472591918499,9.39697440034024
181,9.262069185457623,9.285554372458678
182,9.289446487863424,9.340528943163097
183,9.197685334316747,9.156908852121074
184,9.115290351861681,8.993584298350104
185,9.109738230560804,8.98263165465051
186,9.129971586503324,9.022578054260723
187,9.15406156110173,9.070254090138077
188,9.079181538075469,8.922472039857409
189,9.070851977376302,8.906107970009437
190,9.044449080778245,8.854336687138492
191,9.00429537686076,8.77589184303699
192,9.021777291503003,8.810001857912653
193,9.043267197322791,8.852022757300961
194,9.048524806981371,8.862318595801181
195,9.012481889859814,8.791856804010948
196,9.029615289263281,8.825316527884077
197,8.839141164011366,8.456914414251257
198,8.933472754922226,8.638382501443841
199,8.946136177764895,8.662890109155478
200,8.962683051861173,8.694965703401543
201,8.968458340582462,8.706174872777046
202,8.943340256287803,8.657476157212177
203,8.865589680380685,8.507599763106018
204,8.854376091912258,8.486091799729422
205,8.833496767914266,8.446117226366042
206,8.924474143988688,8.620988528184004
207,8.963226661442912,8.696020479071754
208,8.802565180398517,8.387070527612748
209,8.839477959114625,8.457558888996822
210,8.82112532306479,8.422475964966825
211,8.871237567815761,8.518442870631871
212,8.825962426010163,8.431715501168693
213,8.881508975462696,8.53818015117741
214,8.859961273809608,8.496800925747236
215,8.934066824938068,8.63953143306339
216,9.004795330186301,8.77686641304705
217,9.048759281427754,8.862777900320799
218,9.069619648077126,8.903688238700108
219,9.188116501736046,9.13786594159194
220,9.21308424595645,9.187595804932686
221,9.311658588034714,9.38525083483712
222,9.167074523668006,9.096060071360883
223,9.213524619243058,9.188474135869143
224,9.213693343627284,9.188810670235714
225,9.229654972578636,9.220675292537315
226,9.272940331328437,9.307364586740373
227,9.307612550774245,9.377096578681941
228,9.385972059786507,9.53565017239925
229,9.43481606583615,9.635154249946549
230,9.388094227070054,9.539962678850515
231,9.430976083978846,9.627312806515821
232,9.457882473553214,9.682324236775802
233,9.503794452145666,9.776555399038813
234,9.49216365952352,9.752640843627667
235,9.54337850252379,9.858165243834215
236,9.587259189086254,9.949029830782482
237,9.447963529195231,9.662026231270955
238,9.464110842548582,9.695080780288581
239,9.372158773843285,9.507603692649582
240,9.3506346255461,9.463983415913868
241,9.426265771313993,9.617698461496484
242,9.449265885898482,9.66469014331328
243,9.390010619003965,9.543857862062207
244,9.491029961096853,9.750311365606425
245,9.602843059606812,9.981399958716796
246,9.615982810178682,10.00873412103317
247,9.646433224042138,10.072222721578592
248,9.809697498642102,10.416049291374016
249,9.891082326351706,10.589596911170428
250,9.85461308949732,10.51165143671236
251,9.857562440614704,10.517944365708932
252,9.898187682009272,10.604816656706827
253,9.853621659891262,10.509536480373773
254,9.853574836491465,10.50943660013154
255,9.85073495549566,10.503379661628186
256,9.896684727869705,10.601596401941025
257,9.923453539612291,10.659024914673957
258,9.843213707247774,10.487346671664307
259,9.974080589995564,10.768061860849826
260,9.660397158271044,10.10140442045196
261,9.643033256485348,10.065123891436649
262,9.741067296475162,10.270814446531398
263,9.745899031871913,10.281005971513128
264,9.790099223868683,10.374471520142954
265,9.775171289655676,10.342857671819578
266,9.789678582566662,10.373580040422897
267,9.893230269308857,10.59419667469339
268,9.907855484835153,10.625542742979144
269,9.941891710817762,10.69867149708001
270,9.983912525961658,10.789301527961422
271,10.18406392627991,11.22623242298317
272,10.227769948245879,11.322796390363614
273,10.245589260058644,11.362284998797417
274,10.120002678307454,11.085442938030962
275,10.155469674748199,11.163280134990723
276,10.189507248397979,11.238236340206337
277,10.11543676687901,11.07544220304791
278,10.191266532069113,11.242117382148743
279,10.015913070047691,10.858576341714283
280,9.972940634032293,10.765600598431178
281,10.154723385323932,11.16163949559885
282,10.395691643825925,11.697648680924914
283,10.359509540701826,11.61636328032001
284,10.479466582273433,11.886942175674054
285,10.493826016321343,11.919540534423904
286,10.333115881025556,11.557247012954257
287,10.369567249631398,11.638930123931491
288,10.346125413062829,11.586366791751187
289,10.423044537529044,11.759286808222862
290,10.322119100526418,11.532661034745685
291,10.440251234346553,11.798144072164211
292,10.309856321015806,11.505275480982633
293,10.35503119498021,11.606322101016247
294,10.315808386253536,11.518563720026586
295,10.348520131823145,11.591730983634305
296,10.29045028494634,11.462003944693976
297,10.373990829331126,11.648862402781216
298,10.303642277691088,11.491410547804282
299,10.341154545418513,11.575235965917907
300,10.37471432297247,11.650487268640603
301,10.39062065880684,11.686239313363869
302,10.468926338514233,11.863042436475778
303,10.55624893911261,12.061769988158888
304,10.595278762445004,12.151127305448151
305,10.544033559543621,12.033871091249322
306,10.596653854564373,12.154281541225174
307,10.691780740093558,12.37348065884745
308,10.835036375241568,12.707278352497184
309,10.842959351719987,12.725869204297846
310,10.86961200883887,12.788508024169635
311,10.99090119032287,13.075502947410675
312,10.935680974966399,12.944445763245225
313,11.025530173351484,13.158026603236712
314,11.004025803010714,13.106749407032636
315,10.970702468989092,13.027487638964805
316,10.987686141308837,13.06785439637463
317,10.953726564204755,12.987201743763462
318,10.856357967746773,12.757339281482805
319,10.800456590260444,12.626297773151332
320,10.80667325086244,12.640837158104791
321,10.773872595944137,12.564218112774679
322,10.854628831985137,12.753275779723927
323,10.935431644927089,12.94385551150213
324,10.946114124207446,12.969156754254024
325,10.97964951312285,13.048745172076908
326,10.788616415256008,12.598629381638876
327,10.97116159813244,13.028578074954057
328,11.046542927191878,13.208228242032428
329,10.911962513489712,12.888356089887798
330,11.015455381008783,13.133990785104986
331,11.150651912793931,13.458365338849203
332,11.23668253321287,13.666837101317693
333,11.232972273544974,13.657813238138527
334,11.141377075050578,13.435985976107913
335,11.128665377674276,13.405344027064853
336,11.095710220837644,13.326067476176963
337,11.230609978649156,13.65206936391237
338,11.204270469065225,13.588107186443741
339,11.203456258894532,13.586132372802947
340,11.198174023907985,13.57332414218478
341,11.205707072057944,13.591591923262426
342,11.194889879011432,13.56536387536097
343,11.168870552216122,13.502379520841663
344,11.110168298338959,13.36081871602872
345,11.140864197257839,13.434748990737967
346,11.11577365484714,13.374303848316663
347,10.952024668899073,12.983166379090687
348,10.867083233030192,12.782558316325902
349,10.725549307147864,12.451764072840037
350,10.857646890064101,12.760368694379844
351,10.802485493023125,12.631042005284607
352,10.880039839037936,12.813057264420358
353,10.868396029461781,12.785646893120854
354,10.629450431927907,12.229632817532575
355,10.65592578965624,12.290630728762137
356,10.690607617888306,12.370765524871114
357,10.43453952743242,11.785238423402399
358,10.504990451319374,11.944916545965754
359,10.46018087543435,11.843230573785853
360,10.414536619694209,11.740097364412492
361,10.365828166325542,11.630538050820382
362,10.293691329360676,11.46922514745414
363,10.288853349776929,11.458446732631343
364,10.192735311124077,11.245358073847205
365,10.261336955122912,11.39724000321137
366,10.244319221913493,11.35946824700359
367,10.196565837776998,11.25381188661213
368,10.169745887567688,11.194688112383252
369,10.102138374236207,11.046340392214764
370,10.207610201157303,11.278204118777754
371,10.176159524990442,11.20881261689521
372,10.137157714660036,11.123058019378467
373,10.27916690103322,11.436881761959276
374,10.475197336129435,11.877258868906782
375,10.482578288864179,11.8940024907413
376,10.475259186999377,11.877399128023393
377,10.465112686542865,11.854401001173999
378,10.495335193845444,11.922969216426756
379,10.569418786522727,12.091884996219013
380,10.341155680886141,11.575238507859698
381,10.513332197353298,11.963894387413747
382,10.525888290207659,11.992488456332321
383,10.538667940259916,12.021626679937887
384,10.567377521185684,12.087214850637869
385,10.59754593948245,12.156328056625027
386,10.411103820235395,11.732359188561892
387,10.380495373416643,11.663474772224232
388,10.357308822879029,11.611428370567328
389,10.332146643421643,11.555078994483207
390,10.238726042674196,11.3470675796544
391,10.270725109024168,11.418104339052967
392,10.244062245534304,11.358898354882164
393,10.23666987078546,11.342510532512726
394,10.303122500298993,11.490251185980814
395,10.377489443160313,11.656720852635042
396,10.328082354645147,11.54599009114287
397,10.325433710229577,11.540068894963643
398,10.248468312216604,11.368671592384755
399,10.252452861408754,11.377513467255898
400,10.126365735819867,11.099387496890115
401,10.085895639538045,11.010847207073722
402,10.123682386651467,11.09350590286695
403,10.042262936574426,10.915784985645853
404,10.021271475051746,10.870197891038448
405,10.023219797465552,10.874425041058082
406,10.049800337009637,10.932177211208092
407,10.05963632408777,10.95358686527033
408,9.985422882299314,10.792566164444791
409,10.021032786350045,10.869680079994403
410,9.985599087041047,10.792947063308056
411,9.988257453838111,10.79869442628684
412,10.025290714616029,10.878919077950096
413,9.891307520513426,10.590079111695621
414,9.927584683526497,10.667901488021021
415,9.941638737265553,10.698127044056825
416,9.667325774441121,10.115899446169383
417,9.644018043275064,10.067179781302203
418,9.292998264025321,9.347672923232361
419,9.26226576127375,9.285948525160935
420,9.231348769283105,9.224059900639762
421,9.240516604894566,9.242390191993083
422,9.252817890060921,9.267014129892694
423,9.29602835935224,9.35376976237631
424,9.286441382944375,9.334486660804766
425,9.25229753328729,9.265971848927519
426,9.313126335420412,9.388209762701752
427,9.349576333851081,9.46184129643791
428,9.26793907292951,9.297327644642566
429,9.405544217684621,9.575460186478056
430,9.560047251613948,9.892632448266067
431,9.598661147176415,9.972708313670129
432,9.620102084583413,10.017310998475455
433,9.487533701420181,9.743129143715317
434,9.377323339370776,9.518084985715328
435,9.399199195206823,9.562545247075267
436,9.398204527505667,9.560521446659566
437,9.395991829867567,9.556020150083844
438,9.350932407796357,9.464586209470765
439,9.320596452687969,9.403276487151192
440,9.276237786453843,9.313985156430553
441,9.327726681119184,9.417668946961648
442,9.34214492089742,9.446805982974595
443,9.391369445670627,9.546620241663874
444,9.355986075974016,9.474819157596894
445,9.261097931637197,9.283607041443226
446,9.175926336401398,9.113635033570583
447,9.040063488973626,8.845751953785
448,8.997739091922716,8.763116540174616
449,8.960718554027084,8.691154485442485
450,9.047318980155202,8.85995672805268
451,8.83317805012991,8.445507755558193
452,8.782483423843058,8.348846445365142
453,8.800089875142477,8.382354256759546
454,8.927213994298752,8.626282698678075
455,8.933424062133746,8.638288332961512
456,8.887885174487934,8.550443985680149
457,8.930043886929877,8.631752562630536
458,8.890604534264051,8.555677016950371
459,8.896285100371864,8.566613644556123
460,8.923418887209625,8.618949905271245
461,9.023744882270199,8.813845084811913
462,8.938210699064266,8.647547812224335
463,8.73190780137991,8.25296643353261
464,8.76946039204536,8.32410476927826
465,8.697690594149226,8.18841234755045
466,8.696272418873148,8.185742292301379
467,8.68052865700896,8.15613012887801
468,8.692023405285703,8.177745111109326
469,8.657664952473397,8.113221736508367
470,8.692145760339672,8.177975344149496
471,8.646023029243162,8.091416781125487
472,8.607233158748395,8.018976321596673
473,8.58863937178082,7.984367734946693
474,8.574527787371295,7.958151820804579
475,8.563957140851572,7.9385423545373985
476,8.416724352455615,7.667927614090573
477,8.461612601528111,7.749935216344868
478,8.564145514942272,7.938891593124095
479,8.729186035169432,8.247822278362099
480,8.697329061502613,8.187731634244033
481,8.676792241322476,8.149110249087359
482,8.594742838241299,7.995719855867787
483,8.653659878854858,8.105717049142482
484,8.61626425227678,8.035812886156055
485,8.64670407103173,8.092691542937013
486,8.740021877285393,8.268311604628265
487,8.763511645196997,8.312815318256042
488,8.809682913023861,8.400639540666411
489,8.829687199450094,8.438833785960018
490,8.814302540454447,8.40945211661866
491,8.803070720348467,8.388033910645198
492,8.80333839798678,8.388544033377414
493,8.80946366407445,8.400221407915712
494,8.666334079183471,8.129477796653473
495,8.631130614975184,8.06356653100024
496,8.629324061795751,8.06019136779361
497,8.74002366954286,8.268314995682646
498,8.796724801333143,8.375944811384604
499,8.90510896446624,8.583615824980068
500,8.903313058056481,8.580154033255731
501,8.904152728268793,8.581772495830162
502,8.978083667212518,8.724872566937409
503,8.999811989910922,8.767154696625148
504,9.068647536521691,8.90177968802152
505,9.093834070789837,8.951294529726072
506,8.95825891399804,8.686383846251962
507,8.962585677765695,8.694776773408943
508,8.727152033971956,8.243979050410971
509,8.392203585620955,7.623314158957419
510,8.33524939831633,7.52019312166058
511,8.29315629539879,7.444430787073476
512,8.285249365020487,7.430242091428597
513,8.1832701502237,7.248457102361283
514,8.18109804630831,7.2446096643010796
515,8.18022019772613,7.24305502479342
516,8.014714387283115,6.952930635507124
517,7.842725838280529,6.657725158045206
518,7.750812959568864,6.502589065165578
519,7.612296497161537,6.27224750072389
520,7.762959807170716,6.522986370854012
521,7.777288487784272,6.547088530109507
522,7.7514213261306,6.503609890471387
523,7.73157115864846,6.470343102186506
524,7.598480553057481,6.249500519759176
525,7.560511162002337,6.187199415618702
526,7.53608154675091,6.147279707106302
527,7.543989642127184,6.160187948729048
528,7.5699082609357085,6.202589342700166
529,7.606190502938441,6.262189314721067
530,7.703835841491931,6.424004490534926
531,7.687848959924707,6.39737016431944
532,7.71479272100879,6.442290731079542
533,7.601841730356248,6.255030658329758
534,7.7528410567652895,6.505992477971082
535,7.733156483233812,6.472996804887361
536,7.833923745755051,6.642789272527213
537,7.82030899581778,6.619720034429802
538,7.833286017709422,6.641707791336422
539,7.832706939612573,6.640725847018783
540,7.783833385247887,6.558112437267157
541,7.81282495428268,6.607055943093984
542,7.726227916622223,6.461402962590521
543,7.726953419413322,6.462616487748722
544,7.783805316071327,6.558065139110865
545,7.84841766932777,6.667392306558209
546,7.802482732678101,6.589575349291203
547,7.8002303265552095,6.585771365858155
548,7.98084482338091,6.894289708314541
549,8.058110362395626,7.028428289524782
550,8.002421234836937,6.93161786462943
551,8.061285865610197,7.033968842648877
552,8.117718308845527,7.132795119991281
553,8.216520589672909,7.307480946610762
554,8.266028544976317,7.395807475812668
555,8.402468331445595,7.64197415383087
556,8.392348560159835,7.623577545323027
557,8.406855335651066,7.649956123741927
558,8.36056638563328,7.56594526710631
559,8.370140361646047,7.583283243926225
560,8.322380916778094,7.496990753200708
561,8.325600550518095,7.502792514403973
562,8.328916092341144,7.5087694467408586
563,8.32850895571574,7.50803537275076
564,8.406600475108776,7.649492301697796
565,8.320232548196175,7.493120653841919
566,8.333932789501107,7.517817578924865
567,8.31623118809213,7.485915214752879
568,8.523951208577223,7.864546890623846
569,8.47954329477332,7.7828152244285915
570,8.596536559839178,7.999057615301116
571,8.591106282592378,7.988955085975477
572,8.618689799593087,8.040337814194519
573,8.622417931711466,8.047295234751113
574,8.72393850328475,8.237908936807358
575,8.708016307070508,8.20786610552325
576,8.699108589233639,8.19108249885567
577,8.728102908643255,8.245775608530131
578,8.794876929668106,8.372426218775026
579,8.79693887135489,8.376352476861332
580,8.815063671919631,8.41090452307684
581,8.811764044162892,8.404609013282583
582,8.927009012592059,8.62588655944571
583,8.947025013943387,8.664611583654526
584,8.957813072084464,8.685519245739282
585,8.960558479446739,8.690843970058689
586,9.006870505934174,8.7809121771829
587,9.052538995074297,8.870183503196822
588,9.082019077353754,8.928050036308756
589,9.14779228217005,9.057834579851523
590,9.281274026536222,9.324101369471748
591,8.906255701183099,8.585826641542678
592,8.880985803153916,8.537174284298144
593,8.921487918934181,8.615220142422096
594,8.800949805263715,8.383992556186733
595,8.746999401610905,8.281518751078567
596,8.807718481466114,8.396893516734606
597,8.797151394307694,8.376757205981642
598,8.711432458076322,8.214307253304234
599,8.668580293571823,8.13369247757676
600,8.72123050921136,8.232795478882641
601,8.720598533097693,8.231602357895177
602,8.770740110797032,8.326534403427509
603,8.821131666074345,8.422488077676435
604,8.846819416301816,8.471613246264821
605,8.890104962943921,8.554715541100068
606,8.881460528180767,8.53808700248075
607,9.028512230702486,8.823160456771078
608,9.070847128302615,8.906098448001499
609,9.08917938037643,8.942133412151176
610,9.084764767556806,8.933449136401402
611,9.159583332629547,9.08119982736298
612,9.032069335921635,8.830114225434581
613,9.010113778850807,8.7872371314706
614,9.07638418477935,8.916974746647574
615,9.09030439923881,8.944347185459678
616,9.215303376647368,9.192022320688025
617,9.168079203649484,9.098053974698674
618,9.236443927006608,9.234244980044057
619,9.33774645025794,9.437912582698317
620,9.35572047110536,9.474281208447236
621,9.39439307501692,9.552768458496743
622,9.343728067266486,9.45000801932354
623,9.40343654045084,9.571169160314534
624,9.443412666030692,9.65272052865269
625,9.46128518933069,9.68929241895717
626,9.469766519383628,9.706671647798547
627,9.453091044217032,9.672516455547628
628,9.486127820536364,9.74024184664347
629,9.491103771606289,9.750463020010724
630,9.388436984943759,9.540659296701948
631,9.433162769214489,9.63177774061254
632,9.417713067212773,9.600253586945165
633,9.441673217100323,9.649164850505414
634,9.608519408367838,9.993203682364252
635,9.575936939739199,9.925544728531069
636,9.585582749906985,9.945550737367881
637,9.597495838718034,9.970287022670863
638,9.59785902626167,9.971041626294207
639,9.622306356903026,10.0219020955083
640,9.525751776119717,9.82178259242974
641,9.659159813458206,10.098816924368768
642,9.581995793766506,9.938108815367388
643,9.591744454797887,9.958341038470131
644,9.736009851568234,10.260152248589034
645,9.691945594005576,10.16748946295844
646,9.667815074037366,10.116923479266378
647,9.708313308890347,10.201860083486524
648,9.712370980697967,10.210389773370109
649,9.7277005274383,10.24264640153444
650,9.738460112689063,10.265317242468388
651,9.71042278584669,10.206294000302039
652,9.85685318181732,10.516430872643582
653,9.814132731906737,10.425470183692541
654,9.823102038869129,10.444534929345279
655,9.826048748218538,10.450802119650218
656,9.813926463529732,10.425031953993685
657,9.824407642255471,10.44731151180104
658,9.884759991528153,10.576063593434206
659,9.816817790453054,10.431175594022164
660,9.94585740386502,10.70720832494482
661,10.168242169414166,11.191377820976689
662,10.232346885034435,11.332932582161721
663,10.291216088490506,11.46370998662841
